electkwh,heatingkwh,hotwaterkwh,PV_generation,Temperature,month,day,hour,nday,hour_cos,hour_sin,month_cos,month_sin,summer,winter
0.422321,4.888735,0.0,2.873,-4.817,2,13,14,1047,-0.7757112907044198,-0.6310879443260528,0.5000000000000001,0.8660254037844386,0,1
0.417386,7.312532,0.0,1.59,-4.596,2,13,15,1048,-0.5766803221148672,-0.816969893010442,0.5000000000000001,0.8660254037844386,0,1
0.516824,6.100633,0.0,0.197,-4.694,2,13,16,1049,-0.3348796121709864,-0.9422609221188204,0.5000000000000001,0.8660254037844386,0,1
0.681989,3.676837,0.392388,0.0,-4.935,2,13,17,1050,-0.06824241336467135,-0.9976687691905392,0.5000000000000001,0.8660254037844386,0,1
0.654057,3.067828,0.231763,0.0,-5.085,2,13,18,1051,0.20345601305263417,-0.9790840876823228,0.5000000000000001,0.8660254037844386,0,1
0.56213,3.067459,2.115016,0.0,-5.033,2,13,19,1052,0.46006503773115237,-0.8878852184023751,0.5000000000000001,0.8660254037844386,0,1
0.490871,2.464939,0.0,0.0,-4.998,2,13,20,1053,0.6825531432186536,-0.7308359642781246,0.5000000000000001,0.8660254037844386,0,1
0.429649,2.464939,0.0,0.0,-5.054,2,13,21,1054,0.8544194045464881,-0.5195839500354343,0.5000000000000001,0.8660254037844386,0,1
0.372825,0.041142,0.0,0.0,-5.054,2,13,22,1055,0.9629172873477992,-0.2697967711570244,0.5000000000000001,0.8660254037844386,0,1
0.277513,3.676837,0.49738,0.0,-5.018,2,13,23,1056,1.0,-2.4492935982947064e-16,0.5000000000000001,0.8660254037844386,0,1
0.242584,2.464939,0.0,0.0,-5.176,2,14,0,1057,1.0,0.0,0.5000000000000001,0.8660254037844386,0,1
0.222543,1.25304,0.0,0.0,-5.959,2,14,1,1058,0.9629172873477994,0.2697967711570243,0.5000000000000001,0.8660254037844386,0,1
0.207628,4.888735,0.0,0.0,-6.602,2,14,2,1059,0.8544194045464886,0.5195839500354336,0.5000000000000001,0.8660254037844386,0,1
0.201761,2.464939,0.0,0.0,-6.507,2,14,3,1060,0.6825531432186541,0.730835964278124,0.5000000000000001,0.8660254037844386,0,1
0.211501,3.676837,0.0,0.0,-6.359,2,14,4,1061,0.4600650377311522,0.8878852184023752,0.5000000000000001,0.8660254037844386,0,1
