electkwh,heatingkwh,hotwaterkwh,PV_generation,Temperature,month,day,hour,nday,hour_cos,hour_sin,month_cos,month_sin
0.427302,2.464939,0.297924,10.0,-15.187,2,19,12,1189,-0.9906859460363308,-0.1361666490962464,0.5000000000000001,0.8660254037844386
0.410097,4.888735,0.0,9.017,-14.636,2,19,13,1190,-0.9172113015054532,-0.3984010898462412,0.5000000000000001,0.8660254037844386
0.422321,1.25304,0.392343,6.287,-14.412,2,19,14,1191,-0.7757112907044198,-0.6310879443260528,0.5000000000000001,0.8660254037844386
0.417386,2.464939,0.0,3.02,-14.473,2,19,15,1192,-0.5766803221148672,-0.816969893010442,0.5000000000000001,0.8660254037844386
0.516824,2.464939,0.0,0.941,-14.886,2,19,16,1193,-0.3348796121709864,-0.9422609221188204,0.5000000000000001,0.8660254037844386
0.681989,6.100633,0.0,0.0,-15.863,2,19,17,1194,-0.06824241336467135,-0.9976687691905392,0.5000000000000001,0.8660254037844386
0.654057,2.465172,0.0,0.0,-16.472,2,19,18,1195,0.20345601305263417,-0.9790840876823228,0.5000000000000001,0.8660254037844386
0.633888,4.279357,0.587494,0.0,-16.804,2,19,19,1196,0.46006503773115237,-0.8878852184023751,0.5000000000000001,0.8660254037844386
0.490871,2.464939,0.0,0.0,-17.063,2,19,20,1197,0.6825531432186536,-0.7308359642781246,0.5000000000000001,0.8660254037844386
0.429649,3.676837,0.0,0.0,-17.346,2,19,21,1198,0.8544194045464881,-0.5195839500354343,0.5000000000000001,0.8660254037844386
0.372825,3.676837,0.552176,0.0,-17.611,2,19,22,1199,0.9629172873477992,-0.2697967711570244,0.5000000000000001,0.8660254037844386
0.277513,3.676837,0.0,0.0,-17.781,2,19,23,1200,1.0,-2.4492935982947064e-16,0.5000000000000001,0.8660254037844386
0.242584,2.464939,0.0,0.0,-17.854,2,20,0,1201,1.0,0.0,0.5000000000000001,0.8660254037844386
0.222543,4.888735,0.0,0.0,-18.024,2,20,1,1202,0.9629172873477994,0.2697967711570243,0.5000000000000001,0.8660254037844386
0.207628,3.676837,0.0,0.0,-18.241,2,20,2,1203,0.8544194045464886,0.5195839500354336,0.5000000000000001,0.8660254037844386
0.201761,3.676837,0.0,0.0,-18.538,2,20,3,1204,0.6825531432186541,0.730835964278124,0.5000000000000001,0.8660254037844386
0.211501,4.888735,0.0,0.0,-18.996,2,20,4,1205,0.4600650377311522,0.8878852184023752,0.5000000000000001,0.8660254037844386
0.240005,4.888735,0.0,0.0,-19.001,2,20,5,1206,0.20345601305263397,0.9790840876823228,0.5000000000000001,0.8660254037844386
0.344936,3.676837,1.228925,0.042,-18.287,2,20,6,1207,-0.06824241336467088,0.9976687691905392,0.5000000000000001,0.8660254037844386
0.394513,3.074316,0.0,1.03,-17.105,2,20,7,1208,-0.33487961217098616,0.9422609221188205,0.5000000000000001,0.8660254037844386
0.406082,2.26197,0.0,1.649,-15.68,2,20,8,1209,-0.5766803221148671,0.8169698930104421,0.5000000000000001,0.8660254037844386
0.411084,1.856333,0.567279,2.303,-14.244,2,20,9,1210,-0.7757112907044199,0.6310879443260526,0.5000000000000001,0.8660254037844386
0.398867,3.362471,0.612663,2.695,-12.877,2,20,10,1211,-0.9172113015054528,0.3984010898462418,0.5000000000000001,0.8660254037844386
0.412572,3.060774,3.53608,3.171,-11.558,2,20,11,1212,-0.9906859460363308,0.13616664909624665,0.5000000000000001,0.8660254037844386
0.427302,3.676837,0.795001,3.907,-10.184,2,20,12,1213,-0.9906859460363308,-0.1361666490962464,0.5000000000000001,0.8660254037844386
0.410097,3.676837,0.667188,4.395,-8.776,2,20,13,1214,-0.9172113015054532,-0.3984010898462412,0.5000000000000001,0.8660254037844386
0.422321,3.676837,0.606164,4.119,-7.607,2,20,14,1215,-0.7757112907044198,-0.6310879443260528,0.5000000000000001,0.8660254037844386
0.417386,3.676837,0.0,2.435,-7.119,2,20,15,1216,-0.5766803221148672,-0.816969893010442,0.5000000000000001,0.8660254037844386
0.516824,1.859189,0.86013,0.711,-7.325,2,20,16,1217,-0.3348796121709864,-0.9422609221188204,0.5000000000000001,0.8660254037844386
0.681989,6.093991,0.0,0.0,-7.867,2,20,17,1218,-0.06824241336467135,-0.9976687691905392,0.5000000000000001,0.8660254037844386
0.654057,1.25304,0.178129,0.0,-8.163,2,20,18,1219,0.20345601305263417,-0.9790840876823228,0.5000000000000001,0.8660254037844386
0.56213,0.041142,0.905046,0.0,-8.284,2,20,19,1220,0.46006503773115237,-0.8878852184023751,0.5000000000000001,0.8660254037844386
0.490871,3.676837,0.0,0.0,-8.439,2,20,20,1221,0.6825531432186536,-0.7308359642781246,0.5000000000000001,0.8660254037844386
0.429649,3.676837,0.0,0.0,-8.487,2,20,21,1222,0.8544194045464881,-0.5195839500354343,0.5000000000000001,0.8660254037844386
0.372825,2.464939,0.0,0.0,-8.433,2,20,22,1223,0.9629172873477992,-0.2697967711570244,0.5000000000000001,0.8660254037844386
0.277513,2.464939,0.0,0.0,-8.458,2,20,23,1224,1.0,-2.4492935982947064e-16,0.5000000000000001,0.8660254037844386
0.213769,7.312532,0.0,0.0,6.247,3,16,0,1777,1.0,0.0,6.123233995736766e-17,1.0
0.195624,7.312532,0.0,0.0,6.122,3,16,1,1778,0.9629172873477994,0.2697967711570243,6.123233995736766e-17,1.0
0.181971,3.676837,0.0,0.0,6.101,3,16,2,1779,0.8544194045464886,0.5195839500354336,6.123233995736766e-17,1.0
0.176932,3.676837,0.0,0.0,6.014,3,16,3,1780,0.6825531432186541,0.730835964278124,6.123233995736766e-17,1.0
0.184793,1.25304,0.0,0.0,5.629,3,16,4,1781,0.4600650377311522,0.8878852184023752,6.123233995736766e-17,1.0
0.211085,0.041142,0.0,0.0,4.706,3,16,5,1782,0.20345601305263397,0.9790840876823228,6.123233995736766e-17,1.0
0.309244,2.464939,0.487714,0.722,4.995,3,16,6,1783,-0.06824241336467088,0.9976687691905392,6.123233995736766e-17,1.0
0.351066,1.852728,0.392326,2.44,6.282,3,16,7,1784,-0.33487961217098616,0.9422609221188205,6.123233995736766e-17,1.0
0.359986,3.673611,0.389314,5.431,8.417,3,16,8,1785,-0.5766803221148671,0.8169698930104421,6.123233995736766e-17,1.0
0.363528,4.282786,0.421945,6.92,11.117,3,16,9,1786,-0.7757112907044199,0.6310879443260526,6.123233995736766e-17,1.0
0.352006,3.070888,0.0,7.45,13.078,3,16,10,1787,-0.9172113015054528,0.3984010898462418,6.123233995736766e-17,1.0
0.43922,0.643662,0.730231,6.7,14.311,3,16,11,1788,-0.9906859460363308,0.13616664909624665,6.123233995736766e-17,1.0
0.37676,2.461751,0.0,5.868,15.188,3,16,12,1789,-0.9906859460363308,-0.1361666490962464,6.123233995736766e-17,1.0
0.361167,0.031097,0.0,4.483,15.779,3,16,13,1790,-0.9172113015054532,-0.3984010898462412,6.123233995736766e-17,1.0
0.372401,2.458476,0.0,3.073,16.138,3,16,14,1791,-0.7757112907044198,-0.6310879443260528,6.123233995736766e-17,1.0
0.364432,0.037713,1.041517,2.576,16.383,3,16,15,1792,-0.5766803221148672,-0.816969893010442,6.123233995736766e-17,1.0
0.449272,1.25304,0.0,1.537,15.915,3,16,16,1793,-0.3348796121709864,-0.9422609221188204,6.123233995736766e-17,1.0
0.593719,3.677024,0.0,0.176,14.544,3,16,17,1794,-0.06824241336467135,-0.9976687691905392,6.123233995736766e-17,1.0
0.64297,1.85242,0.0,0.0,13.382,3,16,18,1795,0.20345601305263417,-0.9790840876823228,6.123233995736766e-17,1.0
0.498161,2.454951,0.0,0.0,12.267,3,16,19,1796,0.46006503773115237,-0.8878852184023751,6.123233995736766e-17,1.0
0.453468,3.676837,0.0,0.0,11.016,3,16,20,1797,0.6825531432186536,-0.7308359642781246,6.123233995736766e-17,1.0
0.406051,4.888735,0.415674,0.0,8.583,3,16,21,1798,0.8544194045464881,-0.5195839500354343,6.123233995736766e-17,1.0
0.317174,7.312532,0.0,0.0,4.953,3,16,22,1799,0.9629172873477992,-0.2697967711570244,6.123233995736766e-17,1.0
0.247291,3.676837,0.0,0.0,3.121,3,16,23,1800,1.0,-2.4492935982947064e-16,6.123233995736766e-17,1.0
0.213769,2.464939,0.0,0.0,2.539,3,17,0,1801,1.0,0.0,6.123233995736766e-17,1.0
0.195624,1.25304,0.0,0.0,2.179,3,17,1,1802,0.9629172873477994,0.2697967711570243,6.123233995736766e-17,1.0
0.181971,0.041142,0.525909,0.0,1.658,3,17,2,1803,0.8544194045464886,0.5195839500354336,6.123233995736766e-17,1.0
0.176932,1.25304,0.0,0.0,1.384,3,17,3,1804,0.6825531432186541,0.730835964278124,6.123233995736766e-17,1.0
0.184793,2.464939,0.0,0.0,1.257,3,17,4,1805,0.4600650377311522,0.8878852184023752,6.123233995736766e-17,1.0
0.211085,3.676837,0.0,0.0,0.891,3,17,5,1806,0.20345601305263397,0.9790840876823228,6.123233995736766e-17,1.0
0.309244,4.888735,0.0,0.623,0.764,3,17,6,1807,-0.06824241336467088,0.9976687691905392,6.123233995736766e-17,1.0
0.351066,3.67701,2.586424,3.6,1.396,3,17,7,1808,-0.33487961217098616,0.9422609221188205,6.123233995736766e-17,1.0
0.359986,3.673596,0.173006,6.415,2.128,3,17,8,1809,-0.5766803221148671,0.8169698930104421,6.123233995736766e-17,1.0
0.363528,6.097204,0.0,8.458,2.763,3,17,9,1810,-0.7757112907044199,0.6310879443260526,6.123233995736766e-17,1.0
0.352006,6.100633,0.636254,9.655,3.339,3,17,10,1811,-0.9172113015054528,0.3984010898462418,6.123233995736766e-17,1.0
0.363572,4.888735,0.0,10.0,3.865,3,17,11,1812,-0.9906859460363308,0.13616664909624665,6.123233995736766e-17,1.0
0.37676,7.312532,0.0,10.0,4.316,3,17,12,1813,-0.9906859460363308,-0.1361666490962464,6.123233995736766e-17,1.0
0.361167,6.100633,0.0,9.26,4.673,3,17,13,1814,-0.9172113015054532,-0.3984010898462412,6.123233995736766e-17,1.0
0.372401,4.888735,0.0,7.815,4.839,3,17,14,1815,-0.7757112907044198,-0.6310879443260528,6.123233995736766e-17,1.0
0.364432,4.286214,0.924581,5.675,4.645,3,17,15,1816,-0.5766803221148672,-0.816969893010442,6.123233995736766e-17,1.0
0.449272,2.4617,0.0,2.921,3.996,3,17,16,1817,-0.3348796121709864,-0.9422609221188204,6.123233995736766e-17,1.0
0.593719,1.860131,1.312529,0.365,1.85,3,17,17,1818,-0.06824241336467135,-0.9976687691905392,6.123233995736766e-17,1.0
0.567051,3.066316,0.421686,0.0,0.267,3,17,18,1819,0.20345601305263417,-0.9790840876823228,6.123233995736766e-17,1.0
0.498161,1.25304,0.707318,0.0,-0.171,3,17,19,1820,0.46006503773115237,-0.8878852184023751,6.123233995736766e-17,1.0
0.453468,2.464939,4.643491,0.0,-0.214,3,17,20,1821,0.6825531432186536,-0.7308359642781246,6.123233995736766e-17,1.0
0.406051,1.25304,0.781012,0.0,-0.32,3,17,21,1822,0.8544194045464881,-0.5195839500354343,6.123233995736766e-17,1.0
0.317174,2.464939,0.0,0.0,-0.525,3,17,22,1823,0.9629172873477992,-0.2697967711570244,6.123233995736766e-17,1.0
0.247291,2.464939,0.0,0.0,-0.664,3,17,23,1824,1.0,-2.4492935982947064e-16,6.123233995736766e-17,1.0
0.213769,3.670089,2.714468,0.0,-0.762,3,18,0,1825,1.0,0.0,6.123233995736766e-17,1.0
0.195624,2.464939,1.491439,0.0,-0.933,3,18,1,1826,0.9629172873477994,0.2697967711570243,6.123233995736766e-17,1.0
0.181971,3.676837,0.0,0.0,-1.209,3,18,2,1827,0.8544194045464886,0.5195839500354336,6.123233995736766e-17,1.0
0.176932,3.676837,0.0,0.0,-1.429,3,18,3,1828,0.6825531432186541,0.730835964278124,6.123233995736766e-17,1.0
0.184793,3.676837,0.0,0.0,-1.487,3,18,4,1829,0.4600650377311522,0.8878852184023752,6.123233995736766e-17,1.0
0.211085,4.888735,0.0,0.0,-1.467,3,18,5,1830,0.20345601305263397,0.9790840876823228,6.123233995736766e-17,1.0
0.309244,4.888735,0.589907,0.53,-0.918,3,18,6,1831,-0.06824241336467088,0.9976687691905392,6.123233995736766e-17,1.0
0.351066,1.959723,2.691526,2.165,0.258,3,18,7,1832,-0.33487961217098616,0.9422609221188205,6.123233995736766e-17,1.0
0.359986,2.456609,5.307374,3.856,1.783,3,18,8,1833,-0.5766803221148671,0.8169698930104421,6.123233995736766e-17,1.0
0.363528,2.759801,0.291052,5.42,3.925,3,18,9,1834,-0.7757112907044199,0.6310879443260526,6.123233995736766e-17,1.0
0.352006,2.2493,0.277402,6.111,5.163,3,18,10,1835,-0.9172113015054528,0.3984010898462418,6.123233995736766e-17,1.0
0.363572,1.248468,0.392319,5.809,5.979,3,18,11,1836,-0.9906859460363308,0.13616664909624665,6.123233995736766e-17,1.0
0.37676,0.650519,0.0,5.101,6.521,3,18,12,1837,-0.9906859460363308,-0.1361666490962464,6.123233995736766e-17,1.0
0.361167,0.024426,0.0,3.92,6.831,3,18,13,1838,-0.9172113015054532,-0.3984010898462412,6.123233995736766e-17,1.0
0.372401,3.673614,0.0,2.81,6.975,3,18,14,1839,-0.7757112907044198,-0.6310879443260528,6.123233995736766e-17,1.0
0.408444,1.236423,0.494044,1.769,6.853,3,18,15,1840,-0.5766803221148672,-0.816969893010442,6.123233995736766e-17,1.0
0.449272,0.021299,0.0,0.738,6.409,3,18,16,1841,-0.3348796121709864,-0.9422609221188204,6.123233995736766e-17,1.0
0.593719,3.070888,0.501134,0.069,5.454,3,18,17,1842,-0.06824241336467135,-0.9976687691905392,6.123233995736766e-17,1.0
0.567051,2.4617,0.0,0.0,4.294,3,18,18,1843,0.20345601305263417,-0.9790840876823228,6.123233995736766e-17,1.0
0.498161,3.670139,0.0,0.0,3.232,3,18,19,1844,0.46006503773115237,-0.8878852184023751,6.123233995736766e-17,1.0
0.453468,4.888735,0.414246,0.0,2.349,3,18,20,1845,0.6825531432186536,-0.7308359642781246,6.123233995736766e-17,1.0
0.463936,6.100633,0.0,0.0,1.878,3,18,21,1846,0.8544194045464881,-0.5195839500354343,6.123233995736766e-17,1.0
0.317174,3.676837,0.0,0.0,1.565,3,18,22,1847,0.9629172873477992,-0.2697967711570244,6.123233995736766e-17,1.0
0.247291,7.312532,0.0,0.0,1.328,3,18,23,1848,1.0,-2.4492935982947064e-16,6.123233995736766e-17,1.0
0.213769,4.888735,0.0,0.0,1.108,3,19,0,1849,1.0,0.0,6.123233995736766e-17,1.0
0.195624,3.676837,0.0,0.0,0.839,3,19,1,1850,0.9629172873477994,0.2697967711570243,6.123233995736766e-17,1.0
0.181971,2.464939,0.0,0.0,0.521,3,19,2,1851,0.8544194045464886,0.5195839500354336,6.123233995736766e-17,1.0
0.176932,2.464939,0.0,0.0,0.207,3,19,3,1852,0.6825531432186541,0.730835964278124,6.123233995736766e-17,1.0
0.184793,0.041142,0.414009,0.0,0.006,3,19,4,1853,0.4600650377311522,0.8878852184023752,6.123233995736766e-17,1.0
0.211085,2.464939,0.0,0.0,-0.118,3,19,5,1854,0.20345601305263397,0.9790840876823228,6.123233995736766e-17,1.0
0.309244,2.464939,0.0,0.439,0.453,3,19,6,1855,-0.06824241336467088,0.9976687691905392,6.123233995736766e-17,1.0
0.351066,1.246514,4.08917,2.272,1.562,3,19,7,1856,-0.33487961217098616,0.9422609221188205,6.123233995736766e-17,1.0
0.359986,3.061086,0.0,4.447,2.907,3,19,8,1857,-0.5766803221148671,0.8169698930104421,6.123233995736766e-17,1.0
0.363528,1.239548,3.377453,5.993,4.211,3,19,9,1858,-0.7757112907044199,0.6310879443260526,6.123233995736766e-17,1.0
0.352006,2.250777,1.875767,6.33,5.067,3,19,10,1859,-0.9172113015054528,0.3984010898462418,6.123233995736766e-17,1.0
0.363572,1.245275,0.0,6.308,5.673,3,19,11,1860,-0.9906859460363308,0.13616664909624665,6.123233995736766e-17,1.0
0.37676,0.01973,1.860845,6.122,6.129,3,19,12,1861,-0.9906859460363308,-0.1361666490962464,6.123233995736766e-17,1.0
0.361167,0.02421,0.231954,5.564,6.458,3,19,13,1862,-0.9172113015054532,-0.3984010898462412,6.123233995736766e-17,1.0
0.372401,1.239467,0.642389,4.127,6.495,3,19,14,1863,-0.7757112907044198,-0.6310879443260528,6.123233995736766e-17,1.0
0.364432,1.232669,0.0,2.254,6.042,3,19,15,1864,-0.5766803221148672,-0.816969893010442,6.123233995736766e-17,1.0
0.449272,0.020827,0.476525,0.568,4.965,3,19,16,1865,-0.3348796121709864,-0.9422609221188204,6.123233995736766e-17,1.0
0.593719,0.020903,0.666033,0.018,3.648,3,19,17,1866,-0.06824241336467135,-0.9976687691905392,6.123233995736766e-17,1.0
0.567051,0.634723,0.540948,0.0,2.923,3,19,18,1867,0.20345601305263417,-0.9790840876823228,6.123233995736766e-17,1.0
0.498161,0.626962,0.0,0.0,2.639,3,19,19,1868,0.46006503773115237,-0.8878852184023751,6.123233995736766e-17,1.0
0.453468,0.024087,4.161877,0.0,2.515,3,19,20,1869,0.6825531432186536,-0.7308359642781246,6.123233995736766e-17,1.0
0.406051,0.643662,1.705027,0.0,2.441,3,19,21,1870,0.8544194045464881,-0.5195839500354343,6.123233995736766e-17,1.0
0.46427,0.027702,2.802839,0.0,2.344,3,19,22,1871,0.9629172873477992,-0.2697967711570244,6.123233995736766e-17,1.0
0.656768,0.034522,2.037248,0.0,2.157,3,19,23,1872,1.0,-2.4492935982947064e-16,6.123233995736766e-17,1.0
0.213769,3.676837,0.0,0.0,1.774,3,20,0,1873,1.0,0.0,6.123233995736766e-17,1.0
0.195624,3.676837,0.0,0.0,1.214,3,20,1,1874,0.9629172873477994,0.2697967711570243,6.123233995736766e-17,1.0
0.181971,4.888735,0.0,0.0,0.886,3,20,2,1875,0.8544194045464886,0.5195839500354336,6.123233995736766e-17,1.0
0.176932,4.888735,0.0,0.0,0.755,3,20,3,1876,0.6825531432186541,0.730835964278124,6.123233995736766e-17,1.0
0.184793,6.100633,0.0,0.0,0.634,3,20,4,1877,0.4600650377311522,0.8878852184023752,6.123233995736766e-17,1.0
0.211085,7.312532,0.0,0.0,0.494,3,20,5,1878,0.20345601305263397,0.9790840876823228,6.123233995736766e-17,1.0
0.340132,2.468367,2.41471,0.605,1.092,3,20,6,1879,-0.06824241336467088,0.9976687691905392,6.123233995736766e-17,1.0
0.697193,2.261916,0.7316,2.669,2.767,3,20,7,1880,-0.33487961217098616,0.9422609221188205,6.123233995736766e-17,1.0
0.813767,2.455053,1.092421,5.213,4.477,3,20,8,1881,-0.5766803221148671,0.8169698930104421,6.123233995736766e-17,1.0
0.363528,1.852428,0.0,6.947,5.737,3,20,9,1882,-0.7757112907044199,0.6310879443260526,6.123233995736766e-17,1.0
0.352006,0.640377,1.311708,7.929,6.712,3,20,10,1883,-0.9172113015054528,0.3984010898462418,6.123233995736766e-17,1.0
0.363572,0.041142,0.0,8.331,7.536,3,20,11,1884,-0.9906859460363308,0.13616664909624665,6.123233995736766e-17,1.0
0.37676,0.041142,0.0,7.472,8.174,3,20,12,1885,-0.9906859460363308,-0.1361666490962464,6.123233995736766e-17,1.0
0.361167,1.246426,0.0,6.738,8.725,3,20,13,1886,-0.9172113015054532,-0.3984010898462412,6.123233995736766e-17,1.0
0.372401,0.027914,0.393756,5.101,8.985,3,20,14,1887,-0.7757112907044198,-0.6310879443260528,6.123233995736766e-17,1.0
0.364432,3.074316,0.0,3.434,8.893,3,20,15,1888,-0.5766803221148672,-0.816969893010442,6.123233995736766e-17,1.0
0.449272,2.458358,1.009834,1.684,8.403,3,20,16,1889,-0.3348796121709864,-0.9422609221188204,6.123233995736766e-17,1.0
0.593719,3.064458,0.004497,0.235,6.945,3,20,17,1890,-0.06824241336467135,-0.9976687691905392,6.123233995736766e-17,1.0
0.837672,3.06763,0.957285,0.0,5.294,3,20,18,1891,0.20345601305263417,-0.9790840876823228,6.123233995736766e-17,1.0
0.817611,5.491255,0.567755,0.0,4.7,3,20,19,1892,0.46006503773115237,-0.8878852184023751,6.123233995736766e-17,1.0
0.453468,1.25304,0.0,0.0,4.316,3,20,20,1893,0.6825531432186536,-0.7308359642781246,6.123233995736766e-17,1.0
0.434692,0.041142,0.0,0.0,3.883,3,20,21,1894,0.8544194045464881,-0.5195839500354343,6.123233995736766e-17,1.0
0.345815,1.25304,0.413009,0.0,3.191,3,20,22,1895,0.9629172873477992,-0.2697967711570244,6.123233995736766e-17,1.0
0.278012,0.041142,0.0,0.0,2.66,3,20,23,1896,1.0,-2.4492935982947064e-16,6.123233995736766e-17,1.0
0.213167,0.0,0.0,0.0,6.912,4,16,0,2521,1.0,0.0,-0.4999999999999998,0.8660254037844387
0.195053,0.0,0.0,0.0,6.541,4,16,1,2522,0.9629172873477994,0.2697967711570243,-0.4999999999999998,0.8660254037844387
0.181433,0.0,0.0,0.0,6.288,4,16,2,2523,0.8544194045464886,0.5195839500354336,-0.4999999999999998,0.8660254037844387
0.176409,2.0e-5,0.0,0.0,6.089,4,16,3,2524,0.6825531432186541,0.730835964278124,-0.4999999999999998,0.8660254037844387
0.184044,0.013807,0.0,0.0,5.837,4,16,4,2525,0.4600650377311522,0.8878852184023752,-0.4999999999999998,0.8660254037844387
0.209524,0.020681,0.0,0.015,5.694,4,16,5,2526,0.20345601305263397,0.9790840876823228,-0.4999999999999998,0.8660254037844387
0.306238,1.225791,0.0,0.466,5.868,4,16,6,2527,-0.06824241336467088,0.9976687691905392,-0.4999999999999998,0.8660254037844387
0.347281,0.013766,0.392709,1.085,6.333,4,16,7,2528,-0.33487961217098616,0.9422609221188205,-0.4999999999999998,0.8660254037844387
0.354564,5.0e-6,0.0,1.92,7.165,4,16,8,2529,-0.5766803221148671,0.8169698930104421,-0.4999999999999998,0.8660254037844387
0.356592,0.0,0.0,2.56,8.231,4,16,9,2530,-0.7757112907044199,0.6310879443260526,-0.4999999999999998,0.8660254037844387
0.345187,0.0,0.45827,3.491,9.393,4,16,10,2531,-0.9172113015054528,0.3984010898462418,-0.4999999999999998,0.8660254037844387
0.356812,0.0,0.0,4.556,10.189,4,16,11,2532,-0.9906859460363308,0.13616664909624665,-0.4999999999999998,0.8660254037844387
0.370033,0.0,0.411842,4.829,10.733,4,16,12,2533,-0.9906859460363308,-0.1361666490962464,-0.4999999999999998,0.8660254037844387
0.354523,0.0,0.75676,4.172,11.034,4,16,13,2534,-0.9172113015054532,-0.3984010898462412,-0.4999999999999998,0.8660254037844387
0.365335,0.0,0.0,3.297,11.13,4,16,14,2535,-0.7757112907044198,-0.6310879443260528,-0.4999999999999998,0.8660254037844387
0.355024,0.0,0.0,2.569,11.196,4,16,15,2536,-0.5766803221148672,-0.816969893010442,-0.4999999999999998,0.8660254037844387
0.432241,0.0,2.660229,2.053,11.374,4,16,16,2537,-0.3348796121709864,-0.9422609221188204,-0.4999999999999998,0.8660254037844387
0.560803,0.0,0.0,0.788,11.041,4,16,17,2538,-0.06824241336467135,-0.9976687691905392,-0.4999999999999998,0.8660254037844387
0.973733,0.0,0.98057,0.005,9.376,4,16,18,2539,0.20345601305263417,-0.9790840876823228,-0.4999999999999998,0.8660254037844387
0.445976,0.0,0.0,0.0,8.209,4,16,19,2540,0.46006503773115237,-0.8878852184023751,-0.4999999999999998,0.8660254037844387
0.429142,0.0,0.0,0.0,7.471,4,16,20,2541,0.6825531432186536,-0.7308359642781246,-0.4999999999999998,0.8660254037844387
0.422926,0.0,4.527719,0.0,7.032,4,16,21,2542,0.8544194045464881,-0.5195839500354343,-0.4999999999999998,0.8660254037844387
0.335861,0.0,0.775112,0.0,6.77,4,16,22,2543,0.9629172873477992,-0.2697967711570244,-0.4999999999999998,0.8660254037844387
0.24665,0.0,0.0,0.0,6.674,4,16,23,2544,1.0,-2.4492935982947064e-16,-0.4999999999999998,0.8660254037844387
0.354995,0.0,1.083817,0.0,6.936,4,17,0,2545,1.0,0.0,-0.4999999999999998,0.8660254037844387
0.195053,0.0,0.0,0.0,7.143,4,17,1,2546,0.9629172873477994,0.2697967711570243,-0.4999999999999998,0.8660254037844387
0.276998,0.0,0.0,0.0,7.304,4,17,2,2547,0.8544194045464886,0.5195839500354336,-0.4999999999999998,0.8660254037844387
0.553604,0.0,0.939385,0.0,7.45,4,17,3,2548,0.6825531432186541,0.730835964278124,-0.4999999999999998,0.8660254037844387
0.184044,2.2e-5,0.0,0.0,7.276,4,17,4,2549,0.4600650377311522,0.8878852184023752,-0.4999999999999998,0.8660254037844387
0.209524,2.7e-5,4.424191,0.106,7.451,4,17,5,2550,0.20345601305263397,0.9790840876823228,-0.4999999999999998,0.8660254037844387
0.306238,5.2e-5,1.414053,1.535,9.806,4,17,6,2551,-0.06824241336467088,0.9976687691905392,-0.4999999999999998,0.8660254037844387
0.347281,2.5e-5,0.567892,3.767,11.641,4,17,7,2552,-0.33487961217098616,0.9422609221188205,-0.4999999999999998,0.8660254037844387
0.354564,0.0,0.0,5.642,14.173,4,17,8,2553,-0.5766803221148671,0.8169698930104421,-0.4999999999999998,0.8660254037844387
0.356592,0.0,0.0,6.549,17.354,4,17,9,2554,-0.7757112907044199,0.6310879443260526,-0.4999999999999998,0.8660254037844387
0.345187,0.0,0.49828,7.771,19.507,4,17,10,2555,-0.9172113015054528,0.3984010898462418,-0.4999999999999998,0.8660254037844387
0.356812,0.0,0.061618,8.51,20.627,4,17,11,2556,-0.9906859460363308,0.13616664909624665,-0.4999999999999998,0.8660254037844387
0.370033,0.0,0.0,8.19,21.191,4,17,12,2557,-0.9906859460363308,-0.1361666490962464,-0.4999999999999998,0.8660254037844387
0.354523,0.0,0.457254,7.131,21.431,4,17,13,2558,-0.9172113015054532,-0.3984010898462412,-0.4999999999999998,0.8660254037844387
0.437114,0.0,0.0,4.872,21.314,4,17,14,2559,-0.7757112907044198,-0.6310879443260528,-0.4999999999999998,0.8660254037844387
0.390404,0.0,0.571641,3.294,21.097,4,17,15,2560,-0.5766803221148672,-0.816969893010442,-0.4999999999999998,0.8660254037844387
0.432241,0.0,0.436556,2.093,20.773,4,17,16,2561,-0.3348796121709864,-0.9422609221188204,-0.4999999999999998,0.8660254037844387
0.560803,0.0,0.0,0.668,19.898,4,17,17,2562,-0.06824241336467135,-0.9976687691905392,-0.4999999999999998,0.8660254037844387
0.516304,0.0,0.0,0.001,18.921,4,17,18,2563,0.20345601305263417,-0.9790840876823228,-0.4999999999999998,0.8660254037844387
0.445976,0.0,3.632099,0.0,18.175,4,17,19,2564,0.46006503773115237,-0.8878852184023751,-0.4999999999999998,0.8660254037844387
0.429142,0.0,1.772379,0.0,17.309,4,17,20,2565,0.6825531432186536,-0.7308359642781246,-0.4999999999999998,0.8660254037844387
0.422926,0.0,0.0,0.0,16.313,4,17,21,2566,0.8544194045464881,-0.5195839500354343,-0.4999999999999998,0.8660254037844387
0.335861,0.0,0.0,0.0,15.289,4,17,22,2567,0.9629172873477992,-0.2697967711570244,-0.4999999999999998,0.8660254037844387
0.24665,0.0,0.0,0.0,14.345,4,17,23,2568,1.0,-2.4492935982947064e-16,-0.4999999999999998,0.8660254037844387
0.213167,0.0,0.0,0.0,13.402,4,18,0,2569,1.0,0.0,-0.4999999999999998,0.8660254037844387
0.195053,0.0,0.0,0.0,12.626,4,18,1,2570,0.9629172873477994,0.2697967711570243,-0.4999999999999998,0.8660254037844387
0.181433,0.006932,0.0,0.0,12.226,4,18,2,2571,0.8544194045464886,0.5195839500354336,-0.4999999999999998,0.8660254037844387
0.176409,0.013868,0.0,0.0,12.147,4,18,3,2572,0.6825531432186541,0.730835964278124,-0.4999999999999998,0.8660254037844387
0.184044,0.013906,0.0,0.0,12.093,4,18,4,2573,0.4600650377311522,0.8878852184023752,-0.4999999999999998,0.8660254037844387
