electkwh,heatingkwh,hotwaterkwh,PV_generation,Temperature,month,day,hour,nday,hour_cos,hour_sin,month_cos,month_sin,summer,winter
0.56213,3.676837,0.0,0.0,-10.315,2,2,19,788,0.46006503773115237,-0.8878852184023751,0.5000000000000001,0.8660254037844386,0,1
0.490871,3.676837,0.51416,0.0,-10.475,2,2,20,789,0.6825531432186536,-0.7308359642781246,0.5000000000000001,0.8660254037844386,0,1
0.429649,4.888735,0.0,0.0,-10.545,2,2,21,790,0.8544194045464881,-0.5195839500354343,0.5000000000000001,0.8660254037844386,0,1
0.857065,3.676837,1.438871,0.0,-10.647,2,2,22,791,0.9629172873477992,-0.2697967711570244,0.5000000000000001,0.8660254037844386,0,1
0.622087,3.676837,0.739279,0.0,-10.833,2,2,23,792,1.0,-2.4492935982947064e-16,0.5000000000000001,0.8660254037844386,0,1
0.242584,3.676837,0.0,0.0,-11.453,2,3,0,793,1.0,0.0,0.5000000000000001,0.8660254037844386,0,1
0.222543,3.676837,0.0,0.0,-12.434,2,3,1,794,0.9629172873477994,0.2697967711570243,0.5000000000000001,0.8660254037844386,0,1
0.207628,4.888735,0.0,0.0,-12.839,2,3,2,795,0.8544194045464886,0.5195839500354336,0.5000000000000001,0.8660254037844386,0,1
0.201761,4.888735,0.0,0.0,-12.824,2,3,3,796,0.6825531432186541,0.730835964278124,0.5000000000000001,0.8660254037844386,0,1
0.211501,4.888735,0.0,0.0,-13.007,2,3,4,797,0.4600650377311522,0.8878852184023752,0.5000000000000001,0.8660254037844386,0,1
0.240005,3.676837,5.427832,0.0,-13.102,2,3,5,798,0.20345601305263397,0.9790840876823228,0.5000000000000001,0.8660254037844386,0,1
0.344936,4.888735,0.157203,0.0,-12.764,2,3,6,799,-0.06824241336467088,0.9976687691905392,0.5000000000000001,0.8660254037844386,0,1
0.394513,4.888735,1.096478,0.875,-11.514,2,3,7,800,-0.33487961217098616,0.9422609221188205,0.5000000000000001,0.8660254037844386,0,1
0.406082,3.676837,0.621171,1.907,-9.247,2,3,8,801,-0.5766803221148671,0.8169698930104421,0.5000000000000001,0.8660254037844386,0,1
0.411084,3.676837,2.262832,3.958,-7.518,2,3,9,802,-0.7757112907044199,0.6310879443260526,0.5000000000000001,0.8660254037844386,0,1
0.44055,3.676837,0.0,5.019,-6.043,2,3,10,803,-0.9172113015054528,0.3984010898462418,0.5000000000000001,0.8660254037844386,0,1
0.412572,3.074316,0.0,4.175,-4.984,2,3,11,804,-0.9906859460363308,0.13616664909624665,0.5000000000000001,0.8660254037844386,0,1
0.427302,2.46151,0.478702,2.976,-4.356,2,3,12,805,-0.9906859460363308,-0.1361666490962464,0.5000000000000001,0.8660254037844386,0,1
0.410097,2.464939,0.0,2.066,-3.897,2,3,13,806,-0.9172113015054532,-0.3984010898462412,0.5000000000000001,0.8660254037844386,0,1
0.422321,1.25304,0.0,0.97,-3.606,2,3,14,807,-0.7757112907044198,-0.6310879443260528,0.5000000000000001,0.8660254037844386,0,1
0.417386,3.676837,0.0,0.354,-3.524,2,3,15,808,-0.5766803221148672,-0.816969893010442,0.5000000000000001,0.8660254037844386,0,1
0.516824,2.464939,0.507936,0.025,-3.651,2,3,16,809,-0.3348796121709864,-0.9422609221188204,0.5000000000000001,0.8660254037844386,0,1
0.681989,6.100633,0.0,0.0,-4.047,2,3,17,810,-0.06824241336467135,-0.9976687691905392,0.5000000000000001,0.8660254037844386,0,1
0.654057,2.464939,0.0,0.0,-4.292,2,3,18,811,0.20345601305263417,-0.9790840876823228,0.5000000000000001,0.8660254037844386,0,1
0.56213,3.676837,0.522116,0.0,-4.221,2,3,19,812,0.46006503773115237,-0.8878852184023751,0.5000000000000001,0.8660254037844386,0,1
